PROVINCE,REGION,SECTOR,TSIC-2 dg,TSIC-2dg_details,TSIC-5dg,TSIC-5dg_details,BUSINESS SIZE,NUMBER of MSME,DATA SOURCE,YEAR
Chanthaburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,291,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,69,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,16,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,133,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,26,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,7,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,163,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,41,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chanthaburi,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,269,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,69,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,15,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,401,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,87,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,20,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,436,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,117,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,21,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,365,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,69,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,157,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,32,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,176,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,46,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Trat,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,307,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,65,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,15,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,389,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,83,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,21,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,475,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,118,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,26,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,363,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,74,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,142,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,32,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,7,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,212,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,51,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Prachinburi,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,323,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,76,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,15,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,490,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,102,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,22,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,460,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,125,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,27,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,376,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,91,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,175,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,34,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,238,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,53,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Sa Kaeo,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,198,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,46,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,288,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,60,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,13,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,378,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,83,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,227,SYNTHETIC SAMPLE - generated from Scout metadata,2021
Chiang Mai,North,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,54,SYNTHETIC SAMPLE - generated from Scout metadata,2021
