customer_id,signup_date,region,plan_type,acquisition_channel,age,account_tenure_days,avg_order_value,orders_last_90d,app_sessions_last_30d,support_tickets_90d,late_delivery_rate,avg_delivery_delay_hours,discount_ratio,product_variety_score,return_rate_90d,competitor_price_index,days_since_last_order,account_status_30d,post_period_refund_flag,account_note_post_period,is_outlier
PC100859 ,2024-03-03,suburban,premium,paid_search,32.0,303,65.96,10,9,2,0.061,8.03,0.314,86.1,0.042,0.95,14.2,0,Y,support,0
PC100587,2024-09-05,suburban,premium,organic,38.0,117,16.43,6,11,0,0.018,5.61,0.247,76.0,0.034,0.899,36.8,0,N,support,0
PC100051,2024-06-02,suburban,premium,paid_search,46.0,212,59.18,9,17,0,0.146,32.04,0.299,42.7,0.131,0.995,26.5,0,Y,support,0
PC101902,2024-02-17,metro,plus,paid_search,22.0,318,101.66,6,10,1,0.021,25.37,0.374,92.0,0.284,0.905,21.3,0,N,support,1
PC101706,2024-03-15,suburban,basic,referral,33.0,291,27.05,6,16,0,0.123,21.99,0.279,47.6,0.045,1.07,30.8,0,N,support,0
PC100151,2023-11-05,metro,basic,referral,39.0,422,58.39,10,8,1,0.228,27.55,0.153,61.7,0.08,1.072,30.1,0,N,support,0
PC100346,2024-08-13,suburban,basic,referral,35.0,140,52.75,11,9,2,0.083,17.08,0.446,81.4,0.096,1.002,19.8,0,N,support,0
PC100969,2023-11-18,rural,basic,organic,46.0,409,49.57,7,11,1,0.066,16.38,0.249,68.6,0.029,0.864,94.6,0,N,support,1
PC100423,2023-12-13,suburban,plus,organic,68.0,384,41.5,8,9,2,0.021,15.06,0.232,75.9,0.134,0.956,24.8,0,N,support,0
PC101913,2024-03-31,metro,basic,referral,46.0,275,73.82,11,14,0,0.294,22.42,0.475,91.7,0.135,1.186,10.6,0,N,support,0
PC100800,2024-08-06,metro,basic,affiliate,26.0,147,61.86,8,14,1,0.22,20.28,0.214,94.7,0.133,0.948,31.0,0,N,support,0
PC102126,2024-04-12,suburban,basic,referral,49.0,263,39.87,4,10,1,0.025,19.45,0.018,69.1,0.104,0.872,38.9,0,Y,support,0
PC101792,2024-11-08,metro,plus,organic,35.0,53,60.73,8,8,1,0.151,9.81,0.094,58.9,0.032,0.885,21.8,0,N,support,0
PC100827,2024-08-19,rural,plus,paid_search,22.0,134,54.77,9,7,1,0.143,29.48,0.235,62.5,0.08,0.973,36.3,0,Y,support,0
PC100975,2024-02-18,suburban,basic,paid_search,37.0,317,55.17,10,14,2,0.288,51.51,0.254,61.6,0.169,0.947,21.9,0,N,support,1
PC101294,2023-06-23,suburban,basic,paid_search,45.0,557,42.45,14,16,2,0.416,33.66,0.532,82.5,0.167,1.127,36.9,1,Y,support,1
PC101431,2024-03-12,metro,basic,affiliate,49.0,294,72.71,6,9,0,0.284,28.12,0.204,45.3,0.411,1.161,46.1,0,N,support,1
PC101618,2024-05-26,rural,basic,affiliate,23.0,219,90.49,4,10,0,0.385,27.7,0.235,36.6,0.008,0.919,49.2,1,N,support,1
PC100400,2023-11-06,suburban,plus,paid_search,34.0,421,51.99,7,10,1,0.298,13.52,0.414,85.9,0.041,1.444,33.3,0,Y,support,0
PC101140,2024-02-20,suburban,premium,social,35.0,315,66.65,9,11,0,0.349,36.1,0.027,90.5,0.014,1.077,43.1,0,N,support,0
PC101782,2024-11-13,unknown,plus,organic,56.0,48,27.99,6,16,1,0.317,23.62,0.314,51.6,0.161,0.879,25.5,1,Y,support,1
PC101003,2024-03-29,suburban,basic,paid_search,59.0,277,66.59,10,17,3,0.223,19.52,0.061,23.5,0.21,0.946,29.9,0,N,support,1
PC102104,2024-09-03,metro,basic,organic,40.0,119,37.68,9,15,0,0.09,25.91,0.398,49.1,0.063,1.156,5.5,0,Y,support,0
PC101489,2024-07-27,suburban,plus,social,37.0,157,74.21,6,13,1,0.052,12.13,0.401,83.1,0.064,0.857,58.3,0,N,support,0
PC101090,2024-06-08,rural,basic,paid_search,28.0,206,43.63,9,10,0,0.099,20.45,0.146,75.7,0.103,1.148,7.3,0,N,support,0
PC102111,2023-04-04,metro,premium,organic,35.0,637,75.42,6,10,0,0.341,46.56,0.121,51.8,0.024,0.918,75.9,0,N,support,1
PC101006,2024-03-29,metro,basic,social,28.0,277,49.98,7,14,1,0.035,17.78,0.201,79.8,0.025,1.096,12.7,0,N,support,0
PC101812,2023-10-01,suburban,plus,paid_search,40.0,457,29.86,4,7,2,0.27,20.01,0.165,78.3,0.056,1.015,78.5,0,N,support,1
PC101021,2024-03-31,metro,basic,organic,41.0,275,91.11,9,11,1,0.115,5.65,0.419,66.6,0.261,1.039,11.6,0,N,support,1
PC100552,2024-06-19,metro,plus,organic,38.0,195,50.88,5,12,1,0.135,8.54,0.209,81.5,0.092,0.832,22.4,0,N,support,0
PC101202,2024-09-03,rural,plus,organic,28.0,119,60.44,3,11,2,0.097,14.63,0.336,63.8,0.11,0.852,30.8,0,N,support,0
PC101968,2024-07-25,suburban,plus,organic,49.0,159,68.69,5,17,1,0.021,11.13,0.136,76.7,0.221,1.134,26.1,0,N,support,0
PC100961,2024-06-15,metro,prem,referral,18.0,199,51.99,2,12,1,0.081,15.89,0.12,55.3,0.043,0.805,36.3,0,N,support,0
PC102087,2024-03-10,suburban,basic,social,34.0,296,76.44,9,10,1,0.156,30.74,0.128,69.8,0.104,1.078,19.1,0,N,support,0
PC101794,2024-05-20,metro,plus,social,25.0,225,55.41,10,15,1,0.077,8.62,0.178,81.4,0.035,0.939,30.6,0,N,support,0
PC100461,2024-07-30,metro,premium,social,43.0,154,51.95,9,14,1,0.227,24.55,0.382,44.4,0.031,0.826,15.0,1,Y,support,1
PC101947,2024-10-25,metro,premium,referral,20.0,67,56.98,9,15,2,0.291,29.36,0.26,77.9,0.063,0.746,9.9,1,N,variety,1
PC101354,2024-05-22,metro,basic,social,35.0,223,99.67,3,12,0,0.062,15.56,0.229,75.6,0.027,1.098,30.8,0,N,support,0
PC100744,2024-07-18,suburban,basic,referral,47.0,166,33.0,6,10,0,0.17,22.88,0.094,16.8,0.037,0.938,27.0,0,N,support,0
PC100115,2024-03-21,metro,plus,organic,71.0,285,69.48,10,12,1,0.365,18.34,0.157,46.3,0.151,0.938,22.5,0,N,support,1
PC101045,2024-07-01,rural,basic,referral,41.0,183,39.25,3,12,2,0.216,17.4,0.566,10.6,0.064,0.899,53.7,0,N,support,1
PC100911,2024-04-27,metro,plus,affiliate,33.0,248,32.38,16,12,1,0.013,7.94,0.398,92.9,0.209,0.95,27.4,0,N,support,0
PC101645,2023-09-07,metro,premium,affiliate,28.0,481,48.5,9,14,0,0.148,22.65,0.262,74.1,0.012,1.055,19.6,0,N,support,0
PC100551,2024-05-26,metro,plus,referral,39.0,219,33.59,6,8,0,0.075,35.65,0.333,45.4,0.152,0.924,23.7,0,N,support,0
PC101407,2023-08-25,metro,premium,affiliate,36.0,494,51.99,9,10,0,0.258,20.42,0.428,30.6,0.071,0.892,64.0,0,N,support,0
PC101083,2024-01-29,metro,plus,paid_search,66.0,337,85.73,8,9,0,0.195,23.5,0.023,72.3,0.171,1.035,28.3,0,N,support,0
PC100677,2024-03-26,suburban,plus,organic,38.0,280,35.35,4,11,3,0.184,21.17,0.375,63.4,0.069,0.941,27.0,0,N,support,1
PC100780,2024-08-21,suburban,basic,social,24.0,132,106.44,3,16,4,0.101,16.92,0.297,35.3,0.094,1.192,38.5,0,N,support,1
PC101245,2024-02-02,suburban,plus,paid_search,44.0,333,86.23,6,15,1,0.113,11.51,0.229,55.3,0.03,1.164,84.8,0,N,support,1
PC101502,2024-08-31,metro,plus,paid_search,29.0,122,159.28,10,13,0,0.086,28.39,0.254,63.3,0.092,0.916,25.7,0,N,support,1
PC100299,2024-02-19,metro,basic,social,40.0,316,62.47,2,4,0,0.312,33.51,0.261,30.5,0.016,0.897,41.2,0,N,support,0
PC101180,2024-09-11,SUBURB,basic,paid_search,41.0,111,49.22,7,10,2,0.049,8.99,0.287,78.7,0.119,1.025,34.5,0,N,support,0
PC100159,2023-10-19,suburban,basic,paid_search,43.0,439,34.59,7,7,0,0.027,6.92,0.275,65.4,0.075,0.965,12.0,0,N,support,0
PC101005,2024-04-16,metro,plus,social,35.0,259,18.9,10,11,0,0.05,14.08,0.462,49.0,0.076,1.09,3.8,1,Y,support,1
PC101227,2024-02-28,metro,premium,referral,37.0,307,230.52,5,12,0,0.122,44.95,0.089,99.7,0.141,0.949,40.8,1,N,variety,1
PC101391,2024-07-04,metro,premium,referral,50.0,180,42.95,13,9,2,0.051,4.97,0.335,81.9,0.084,0.942,11.5,0,N,support,0
PC100271,2024-03-07,suburban,plus,organic,47.0,299,34.26,6,13,1,0.194,11.43,0.106,72.1,0.022,0.903,55.7,0,N,support,0
PC101416,2023-03-23,suburban,plus,paid_search,31.0,649,61.13,7,13,2,0.052,6.74,0.061,51.9,0.082,1.058,32.9,0,N,support,0
PC101659,2023-01-01,metro,plus,paid_search,34.0,835,47.56,7,10,0,0.086,12.23,0.218,59.3,0.058,0.896,43.5,0,N,support,1
PC101673,2024-02-01,suburban,premium,organic,53.0,334,53.14,8,18,1,0.19,14.33,0.15,67.5,0.082,0.975,9.6,0,N,support,0
PC101101,2024-11-09,rural,premium,social,57.0,52,80.34,9,12,3,0.253,51.53,0.193,53.9,0.239,1.095,18.4,1,Y,variety,1
PC101977,2024-10-12,metro,basic,affiliate,43.0,80,40.6,4,7,1,0.214,11.52,0.116,61.1,0.065,1.262,52.6,0,N,support,0
PC101464,2024-03-05,Metro,plus,organic,30.0,301,20.65,5,17,1,0.151,31.95,0.244,60.9,0.149,0.987,74.4,0,N,support,1
PC100355,2024-11-10,metro,Basic,paid_search,45.0,51,54.28,11,10,1,0.103,6.93,0.44,84.3,0.024,0.739,20.6,1,Y,price,1
PC101682,2023-10-17,metro,plus,paid_search,104.0,441,53.98,6,13,0,0.125,22.52,0.247,84.9,0.005,1.132,31.2,0,N,support,1
PC100913,2024-09-30,metro,plus,social,53.0,92,78.97,4,4,0,0.23,16.3,0.108,78.9,0.058,1.153,79.4,0,N,support,1
PC101609,2024-07-30,suburban,plus,organic,45.0,154,44.92,3,16,0,0.238,18.3,0.177,44.0,0.106,0.87,56.1,0,N,support,0
PC101219,2024-01-01,rural,premium,organic,33.0,365,30.99,6,11,1,0.151,27.58,0.468,57.3,0.03,0.938,59.4,0,N,support,0
PC100043,2024-07-19,rurral,premium,referral,23.0,165,88.35,7,15,1,0.136,14.33,0.357,33.5,0.152,1.206,18.7,1,Y,late delivery,1
PC100555,2024-03-06,metro,plus,paid_search,38.0,300,50.34,8,14,0,0.094,38.75,0.385,68.4,0.096,0.901,30.5,0,N,support,0
PC100098,2024-08-19,suburban,basic,referral,48.0,134,93.09,3,12,1,0.061,7.44,0.026,30.3,0.042,1.134,41.1,0,N,support,0
PC102073,2024-12-05,metro,plus,referral,51.0,26,120.49,5,16,0,0.144,17.19,0.164,38.8,0.063,1.027,45.6,0,N,support,1
PC102199,2023-01-19,metro,plus,paid_search,56.0,712,65.19,7,16,0,0.039,3.15,0.194,43.2,0.111,1.125,80.9,0,N,support,1
PC101803,2024-07-25,metro,basic,paid_search,32.0,159,38.01,9,14,0,0.043,35.87,0.121,73.9,0.013,0.905,25.3,1,Y,support,1
PC100186,2024-05-11,suburban,premium,referral,47.0,234,50.87,5,17,1,0.053,14.78,0.22,52.8,0.056,0.933,89.4,0,N,support,1
PC100967,2024-05-31,metro,basic,affiliate,29.0,214,51.99,14,14,2,0.028,35.41,0.207,68.2,0.144,1.005,8.5,0,N,support,0
PC100698,2023-04-18,suburban,basic,organic,44.0,623,47.57,7,14,0,0.225,15.21,0.32,38.2,0.059,0.944,20.0,1,Y,support,1
PC101837,2024-08-27,metro,premium,social,33.0,126,31.33,9,15,0,0.012,38.97,0.088,76.6,0.089,1.066,16.0,0,N,support,0
PC101415,2024-09-11,metro,basic,referral,51.0,111,52.37,8,13,0,0.061,9.77,0.16,33.8,0.187,1.0,57.8,0,N,support,0
PC101488,2024-10-28,suburban,plus,affiliate,33.0,64,49.41,9,16,1,0.079,20.4,0.269,60.5,0.091,0.75,39.9,0,N,support,0
PC101186,2024-09-15,metro,plus,social,46.0,107,45.04,8,20,0,0.454,25.65,0.54,51.1,0.088,1.0,18.1,0,N,support,0
PC101112,2023-11-04,suburban,basic,organic,18.0,423,80.42,5,11,2,0.047,9.85,0.107,56.7,0.131,0.787,54.7,0,N,support,0
PC100518,2024-07-01,metro,plus,social,27.0,183,512.88,7,14,1,0.184,26.63,0.099,76.4,0.064,0.872,17.5,0,N,support,1
PC101936,2024-09-28,metro,basic,affiliate,51.0,94,59.19,4,10,3,0.111,10.45,0.207,58.9,0.142,1.007,21.6,0,N,support,1
PC101396,2024-11-11,metro,basic,social,30.0,50,85.87,4,12,0,0.185,10.71,0.152,29.9,0.037,1.059,30.4,0,Y,support,0
PC102168,2024-04-29,suburban,basic,affiliate,53.0,246,110.49,6,7,1,0.283,14.48,0.225,76.6,0.043,0.954,14.4,0,N,support,0
PC101325,2023-11-27,metro,plus,paid_search,34.0,400,118.13,11,19,3,0.155,11.9,0.145,61.7,0.169,0.906,16.0,0,N,support,1
PC101702,2024-06-16,suburban,plus,organic,50.0,198,56.08,7,18,1,0.198,27.79,0.058,87.5,0.049,0.813,31.2,0,Y,support,0
PC101148,2024-04-13,rural,basic,referral,38.0,262,41.13,8,11,1,0.151,10.87,0.486,60.0,0.038,0.98,12.6,0,N,support,0
PC100053,2024-04-24,suburban,basic,social,66.0,251,138.63,13,15,0,0.037,2.67,0.344,55.7,0.052,1.12,28.9,1,Y,support,1
PC101623,2024-04-05,metro,plus,social,38.0,270,58.33,7,16,1,0.262,25.75,0.015,49.4,0.031,0.873,29.7,0,N,support,0
PC102106 ,2024-03-29,suburban,basic,paid_search,18.0,277,52.53,5,14,1,0.034,30.43,0.212,52.7,0.062,0.894,85.4,0,N,support,1
PC100478,2024-01-26,metro,basic,referral,47.0,340,56.26,4,6,0,0.126,16.67,0.27,42.2,0.08,0.978,38.5,0,N,support,0
PC101662,2023-06-27,rural,basic,organic,38.0,553,33.94,6,9,1,0.203,18.22,1.4,55.1,0.154,0.943,20.3,0,Y,support,1
PC101538,2024-04-02,metro,plus,referral,50.0,273,40.71,4,13,0,0.049,18.66,0.182,54.8,0.047,0.971,33.4,0,N,support,0
PC100573,2024-09-11,suburban,plus,paid_search,47.0,111,170.76,8,16,0,0.271,14.22,0.048,43.6,0.029,1.171,47.8,0,N,support,1
PC100177,2024-01-08,suburban,plus,paid_search,31.0,358,27.17,8,11,0,0.224,13.41,0.171,63.7,0.044,1.195,14.7,0,N,support,0
PC101664,2024-08-16,metro,basic,referral,30.0,137,62.49,7,10,0,0.021,18.51,0.72,75.1,0.028,0.971,50.2,0,N,support,1
PC100655,2024-04-10,rural,basic,organic,54.0,265,38.05,6,12,1,0.292,30.5,0.087,51.9,0.116,1.037,38.2,1,Y,price,1
PC101736,2024-05-29,metro,basic,social,64.0,216,58.45,8,13,0,0.143,26.67,0.243,54.5,0.028,0.838,21.6,0,N,support,0
PC101413,2024-03-25,metro,plus,paid_search,38.0,281,46.78,2,12,0,0.291,30.21,0.172,80.1,0.173,0.849,40.1,0,N,support,0
PC101145,2024-07-30,suburban,basic,organic,31.0,154,59.84,11,7,1,0.374,21.77,0.443,49.0,0.129,0.963,24.6,0,N,support,0
PC100858,2024-09-28,metro,basic,organic,47.0,94,43.63,10,11,1,0.202,17.87,0.174,31.1,0.041,1.091,63.8,0,N,support,0
PC101134,2024-03-09,suburban,basic,social,54.0,297,31.6,5,10,1,0.089,28.41,0.288,72.7,0.146,1.026,22.4,1,N,late delivery,1
PC100381,2023-07-09,metro,premium,referral,47.0,541,133.35,10,9,1,0.146,47.3,0.214,100.0,0.072,1.134,20.2,0,N,support,1
PC101371,2024-05-30,suburban,basic,paid_search,21.0,215,56.03,10,12,0,0.162,11.65,0.087,77.6,0.132,0.882,0.7,0,N,support,0
PC100260,2023-10-18,metro,plus,paid_search,40.0,440,54.76,11,14,0,0.228,34.37,0.296,61.2,0.006,1.072,48.7,0,N,support,0
PC102185,2024-09-12,metro,plus,organic,35.0,110,30.2,6,9,1,0.293,25.05,0.361,83.2,0.077,1.241,32.6,0,N,support,0
PC101233,2024-10-04,suburban,basic,organic,36.0,88,45.53,4,8,1,0.167,21.63,0.254,61.7,0.047,1.085,57.3,0,N,support,0
PC100116,2023-09-30,metro,premium,paid_search,66.0,458,40.57,10,15,2,0.259,45.62,0.039,33.3,0.091,0.853,25.8,1,Y,support,1
PC101010,2024-07-09,metro,basic,affiliate,27.0,175,42.57,8,16,1,0.046,8.94,0.229,69.6,0.057,0.961,12.5,0,N,support,0
PC100566,2024-11-19,metro,plus,paid_search,29.0,42,61.27,6,13,1,0.273,21.2,0.065,83.2,0.113,0.869,77.7,0,N,support,1
PC101216,2024-09-20,suburban,basic,affiliate,31.0,102,86.54,6,8,0,0.201,11.0,0.449,46.1,0.074,1.027,35.5,0,N,support,0
PC101473,2024-02-20,rural,premium,paid_search,48.0,315,77.27,8,8,1,0.069,18.49,0.225,47.1,0.16,0.985,11.1,0,N,support,0
PC101317,2023-11-05,metro,basic,referral,36.0,422,31.1,6,15,1,0.078,24.21,0.402,49.2,0.107,1.085,29.7,0,N,support,0
PC101992,2024-03-18,suburban,plus,affiliate,45.0,288,78.3,11,9,0,0.021,36.39,0.333,84.7,0.173,1.086,13.1,0,N,support,0
PC101694,2024-09-26,metro,premium,paid_search,43.0,96,41.87,12,17,0,0.197,220.0,0.171,52.7,0.129,0.872,24.3,0,N,support,1
PC102016,2024-06-28,rural,premium,affiliate,32.0,186,50.52,10,15,0,0.352,22.75,0.263,70.4,0.003,1.104,10.2,0,N,support,0
PC101242,2024-08-13,metro,basic,social,39.0,140,63.49,11,14,0,0.182,10.22,0.218,59.4,0.018,1.167,22.3,0,N,support,0
PC101047,2024-08-31,suburban,plus,organic,37.0,122,40.05,6,4,0,0.09,360.0,0.302,39.4,0.095,0.883,55.2,0,N,support,1
PC101281 ,2024-08-20,rural,plus,paid_search,38.0,133,51.58,4,5,1,0.383,25.31,0.314,68.9,0.075,1.007,63.2,0,N,support,0
PC100814,2024-07-19,suburban,basic,paid_search,48.0,165,54.94,3,10,3,0.252,34.76,0.143,54.4,0.098,1.206,36.9,1,Y,support,1
PC101322,2024-07-09,metro,basic,paid_search,26.0,175,65.71,9,15,2,0.119,10.35,0.303,29.0,0.099,0.911,26.4,0,N,support,0
PC100456,2024-05-22,suburban,plus,paid_search,46.0,223,30.33,10,11,1,0.049,9.8,0.236,60.5,0.099,0.943,41.0,0,N,support,0
PC100536,2023-06-25,suburban,basic,organic,38.0,555,79.06,7,12,1,0.232,19.76,0.392,58.2,0.051,0.979,20.3,0,N,support,0
PC101460,2024-04-10,rural,premium,referral,51.0,265,48.78,9,10,1,0.193,20.29,0.251,98.7,0.044,1.198,19.1,0,N,support,0
PC101775,2023-11-07,metro,prem,paid_search,48.0,420,56.32,11,9,0,0.269,23.8,0.118,54.2,0.057,1.226,40.6,0,N,support,0
PC101569,2023-05-13,suburban,basic,affiliate,39.0,598,52.0,7,14,0,0.049,27.08,0.291,66.9,0.024,1.208,15.4,0,N,support,0
PC100380,2024-08-19,suburban,premium,affiliate,36.0,134,40.41,7,11,1,0.168,8.43,0.353,72.5,0.029,1.07,40.4,0,N,support,0
PC101050,2023-04-03,metro,plus,organic,52.0,638,29.18,7,15,1,0.281,23.41,0.302,39.3,0.123,0.999,42.7,0,N,support,0
PC101250,2024-06-25,metro,basic,affiliate,54.0,189,83.35,12,16,0,0.352,220.0,0.285,66.7,0.03,0.939,17.1,0,N,support,1
PC101909,2024-09-24,rural,plus,referral,35.0,98,44.76,4,8,0,0.222,27.21,0.306,88.9,0.019,0.891,58.5,0,N,support,0
PC100898,2024-08-06,suburban,?,organic,34.0,147,75.82,11,14,0,0.256,40.62,0.095,69.6,0.059,0.849,1.2,1,Y,late delivery,1
PC102128,2024-02-12,metro,basic,paid_search,34.0,323,51.99,6,14,0,0.275,15.63,0.134,60.5,0.032,0.982,20.5,0,N,support,0
PC100782,2024-07-24,metro,basic,organic,45.0,160,55.66,6,12,1,0.084,44.04,0.05,69.7,0.186,1.061,39.4,0,Y,support,0
PC102121,2024-03-16,metro,premium,organic,104.0,290,37.72,10,9,0,0.2,16.53,0.272,83.6,0.087,1.206,15.6,0,N,support,1
PC101874,2024-04-04,suburban,plus,paid_search,48.0,271,22.94,10,13,1,0.15,14.88,0.108,62.9,0.056,0.951,22.0,0,N,support,0
PC101726,2023-12-14,metro,basic,social,59.0,383,50.69,7,7,0,0.151,20.17,0.321,60.3,0.182,0.899,19.2,0,N,support,0
PC100090,2023-12-10,metro,plus,paid_search,50.0,387,79.77,6,11,0,0.239,25.58,0.408,77.1,0.001,0.982,18.8,1,N,support,1
PC102152,2024-05-11,metro,basic,affiliate,56.0,234,62.58,10,13,2,0.046,15.45,0.586,75.1,0.092,1.008,3.2,0,N,support,0
PC100919,2024-04-23,metro,plus,social,34.0,252,17.05,3,8,0,0.293,22.19,0.046,69.9,0.066,0.834,31.5,0,N,support,0
PC101577,2024-04-23,suburban,basic,social,38.0,252,84.2,3,13,1,0.407,21.37,0.367,39.4,0.019,0.867,36.2,0,N,support,0
PC100829,2023-11-15,rural,premium,paid_search,32.0,412,71.59,6,9,3,0.144,22.12,0.192,49.7,0.118,0.884,52.7,0,N,support,1
PC101613,2023-11-05,metro,basic,referral,38.0,422,81.44,8,8,0,0.039,13.39,0.287,69.4,0.025,0.942,56.7,0,N,support,0
PC101743,2024-04-20,metro,basic,organic,33.0,255,35.56,8,13,2,0.137,14.67,0.318,46.4,0.114,1.074,62.3,0,N,support,0
PC100743,2024-07-20,metro,plus,referral,35.0,164,43.85,8,12,0,0.207,15.65,0.233,81.1,0.09,1.141,22.7,0,N,support,0
PC102116,2023-07-06,metro,plus,organic,38.0,544,91.34,6,10,0,0.022,15.03,0.172,52.0,0.104,0.896,16.2,0,N,support,0
PC100282,2023-11-01,rural,premium,affiliate,34.0,426,53.64,13,15,2,0.12,32.86,0.156,25.8,0.085,1.107,19.3,0,N,support,0
PC102007,2023-05-26,suburban,basic,referral,27.0,585,69.18,10,10,1,0.242,17.26,0.119,65.2,0.059,1.068,23.6,1,Y,support,1
PC100114,2024-01-24,suburban,basic,paid_search,60.0,342,78.45,10,12,1,0.018,15.53,0.211,77.7,0.056,0.848,14.0,1,Y,support,1
PC100130,2024-09-22,suburban,basic,organic,38.0,100,58.09,7,9,1,0.13,17.29,0.134,76.3,0.054,1.001,29.2,0,N,support,0
PC100313,2024-02-25,rural,basic,organic,18.0,310,59.68,3,11,1,0.074,12.51,0.303,1.0,0.032,0.997,57.7,0,N,support,1
PC101109,2024-05-07,suburban,basic,social,47.0,238,53.3,3,10,0,0.11,17.04,0.228,100.0,0.056,1.235,34.2,0,N,support,0
PC102149,2024-07-09,metro,basic,affiliate,50.0,175,30.88,4,8,1,0.007,6.04,0.429,40.9,0.158,1.019,23.3,0,N,support,0
PC101922,2024-06-19,metro,basic,organic,38.0,195,21.9,6,11,0,0.044,26.29,0.0,41.0,0.121,0.807,32.3,0,N,support,0
PC100713,2024-07-25,suburban,basic,referral,49.0,159,84.18,9,13,0,0.135,8.67,0.142,66.0,0.004,1.23,23.3,0,N,support,0
PC102129,2023-08-11,metro,plus,paid_search,46.0,508,51.99,6,14,1,0.028,10.07,0.436,48.8,0.062,1.02,19.1,0,N,support,0
PC101000,2024-01-12,suburban,premium,organic,40.0,354,32.89,8,9,0,0.277,51.01,0.505,47.0,0.178,1.127,67.2,0,N,support,1
PC100877,2024-02-05,metro,premium,organic,18.0,330,38.04,9,14,2,0.007,8.28,0.222,27.5,0.041,1.104,37.3,0,N,support,0
PC101280,2024-04-23,suburban,basic,paid_search,67.0,252,80.32,13,11,1,0.044,3.83,0.315,97.5,0.185,1.065,16.8,0,N,support,0
PC101863,2023-09-07,metro,basic,paid_search,44.0,481,51.96,7,10,0,0.149,22.78,0.293,39.9,0.043,0.997,29.1,0,N,support,0
PC100734,2024-01-17,metro,Basic,referral,18.0,349,36.48,14,15,1,0.013,1.27,0.295,44.5,0.028,1.044,19.2,0,N,support,0
PC102041,2023-08-19,rural,basic,referral,61.0,500,56.16,15,12,1,0.151,22.55,0.336,62.0,0.054,0.963,20.5,0,N,support,0
PC101338,2023-08-19,suburban,plus,paid_search,40.0,500,56.81,6,7,1,0.088,16.18,0.305,66.4,0.141,0.876,40.8,0,N,support,0
PC100125,2023-01-01,metro,plus,paid_search,52.0,768,54.49,10,8,0,0.017,10.32,0.312,74.4,0.151,0.885,7.9,0,N,support,1
PC101496,2023-05-13,metro,premium,paid_search,24.0,598,28.93,19,14,1,0.036,21.9,0.092,61.8,0.107,1.254,60.2,0,N,support,1
PC101981,2024-01-14,rurral,basic,paid_search,51.0,352,114.97,8,14,0,0.178,10.91,0.531,33.7,0.053,1.377,19.4,0,N,support,1
PC101974,2023-02-28,suburban,premium,referral,46.0,672,75.66,9,12,0,0.114,13.96,0.16,44.7,0.131,1.055,22.1,1,N,price,1
PC101142,2024-04-26,metro,plus,organic,35.0,249,62.04,6,14,3,0.43,38.11,0.239,46.8,0.173,1.183,47.7,0,N,support,1
PC100150,2024-08-15,metro,basic,referral,39.0,138,33.3,7,15,1,0.379,31.46,0.332,82.5,0.126,1.141,120.0,0,N,support,1
PC100949,2024-10-27,suburban,basic,organic,34.0,65,40.19,9,10,2,0.218,20.1,0.051,54.0,0.106,1.088,11.4,0,N,support,0
PC100306,2024-01-20,metro,basic,social,18.0,346,34.24,13,10,0,0.167,9.05,0.171,76.5,0.02,0.974,32.7,0,N,support,0
PC101816,2024-04-05,suburban,basic,organic,31.0,270,52.16,13,12,0,0.103,13.09,0.192,75.9,0.01,1.375,32.5,0,N,support,0
PC100069,2023-01-21,suburban,plus,referral,48.0,710,34.59,6,12,2,0.125,16.25,0.127,1.0,0.046,1.031,36.8,0,N,support,1
PC100085,2024-03-21,suburban,plus,organic,38.0,285,81.07,6,13,2,0.027,8.52,0.153,28.5,0.151,1.155,29.9,0,Y,support,0
PC100998,2024-04-06,metro,plus,organic,23.0,269,37.07,11,12,2,0.354,18.23,0.11,66.8,0.046,0.941,28.9,0,N,support,0
PC100210,2023-07-16,suburban,plus,paid_search,36.0,534,40.48,4,12,1,0.054,11.31,0.163,54.3,0.177,1.085,20.8,0,N,support,0
PC101348,2024-05-31,metro,premium,organic,31.0,214,45.64,9,7,2,0.125,8.94,0.086,78.7,0.127,0.885,17.1,1,Y,support,1
PC102167,2023-01-01,suburban,plus,social,43.0,832,28.11,8,12,0,0.158,7.26,0.525,59.0,0.025,1.036,30.6,0,N,support,1
PC100749,2024-06-02,suburban,plus,organic,37.0,212,69.13,8,10,1,0.305,16.43,0.195,78.6,0.052,0.836,24.5,0,N,support,0
PC100403,2024-02-22,metro,plus,referral,23.0,313,71.56,10,8,3,0.481,39.45,0.141,55.1,0.077,1.081,15.5,0,N,support,1
PC100411,2024-03-25,suburban,plus,referral,18.0,281,41.87,6,7,0,0.056,145.0,0.091,81.1,0.022,1.034,40.1,0,N,support,1
PC101505,2024-09-20,metro,plus,social,31.0,102,50.83,6,11,0,0.122,12.96,0.491,64.5,0.035,1.113,23.2,1,Y,price,1
PC100492,2024-11-22,metro,basic,social,47.0,39,78.37,8,9,0,0.689,38.46,0.116,87.1,1.2,0.956,13.5,0,Y,support,1
PC100882,2024-08-25,metro,basic,social,18.0,128,26.84,4,12,0,0.2,16.34,0.415,71.7,0.092,0.881,30.1,0,Y,support,0
PC101213,2024-11-21,metro,basic,organic,27.0,40,74.39,13,9,2,0.299,16.63,0.195,61.1,0.046,1.165,37.8,0,N,support,0
