StockCode,product_month,monthly_quantity,monthly_revenue,monthly_invoices,monthly_customers,avg_price,grain
22805,2011-02,155,205.18,16,14,1.47,product_month
22805,2011-03,183,252.41,16,13,1.494705882352941,product_month
22805,2011-04,321,361.42,15,13,1.3053333333333332,product_month
22805,2011-05,94,136.86,12,7,1.8549999999999998,product_month
22805,2011-06,157,209.56,16,12,1.628125,product_month
22805,2011-07,113,165.45,17,9,1.6770588235294117,product_month
22805,2011-08,118,174.12,17,9,1.7877777777777777,product_month
22805,2011-09,127,176.9,13,8,1.6223076923076922,product_month
22805,2011-10,205,284.08,24,10,1.6856,product_month
22805,2011-11,147,223.96,14,7,2.119285714285714,product_month
22805,2011-12,26,49.89,5,3,2.308,product_month
22806,2010-09,116,303.8,7,7,2.835714285714286,product_month
22806,2010-10,20,64.92000000000002,5,4,4.134,product_month
22806,2010-11,34,103.26000000000002,7,7,3.3200000000000003,product_month
22806,2010-12,24,70.80000000000001,2,2,2.95,product_month
22806,2011-01,6,17.700000000000003,1,1,2.95,product_month
22806,2011-02,6,17.700000000000003,1,1,2.95,product_month
22806,2011-03,43,129.69000000000003,9,9,3.2655555555555558,product_month
22806,2011-04,2,11.58,2,1,5.79,product_month
22806,2011-05,9,29.39,3,3,3.896666666666667,product_month
22806,2011-06,1,5.79,1,1,5.79,product_month
22806,2011-07,54,145.78,3,3,3.763333333333333,product_month
22806,2011-08,4,20.32,3,2,4.843333333333334,product_month
22806,2011-09,31,91.45000000000002,3,3,2.9500000000000006,product_month
22806,2011-10,7,20.650000000000002,2,2,2.95,product_month
22806,2011-11,19,58.89,2,2,4.37,product_month
22806,2011-12,66,92.7,6,6,1.5333333333333332,product_month
22807,2010-09,64,206.56000000000003,13,12,3.4053846153846155,product_month
22807,2010-10,267,743.73,34,29,3.1633333333333336,product_month
22807,2010-11,228,724.44,52,32,3.857636363636364,product_month
22807,2010-12,96,333.52000000000004,20,10,4.573225806451613,product_month
22807,2011-01,54,179.3,17,11,3.9594117647058824,product_month
22807,2011-02,40,123.68,8,7,3.66,product_month
22807,2011-03,98,283.22,13,10,3.5746153846153845,product_month
22807,2011-04,105,292.31,13,10,3.7930769230769235,product_month
22807,2011-05,33,103.03000000000002,10,9,3.4663636363636368,product_month
22807,2011-06,39,113.28,9,5,3.7877777777777784,product_month
22807,2011-07,68,185.6,25,5,2.8048,product_month
22807,2011-08,65,188.71,8,6,3.965,product_month
22807,2011-09,33,117.23000000000002,9,6,4.2122222222222225,product_month
22807,2011-10,43,155.25,13,7,4.37,product_month
22807,2011-11,78,272.70000000000005,29,15,4.223103448275862,product_month
22807,2011-12,110,207.26000000000002,21,13,2.927391304347826,product_month
22808,2010-09,7,20.650000000000002,2,2,2.95,product_month
22808,2010-10,54,140.10000000000002,2,2,2.75,product_month
22808,2010-11,14,44.260000000000005,4,4,3.6900000000000004,product_month
22808,2010-12,44,129.8,5,5,2.95,product_month
22808,2011-01,82,244.74000000000004,14,14,3.152857142857143,product_month
22808,2011-02,71,212.29000000000002,11,11,3.208181818181818,product_month
22808,2011-03,70,217.86,16,13,3.66,product_month
22808,2011-04,48,178.52,21,10,4.302380952380953,product_month
22808,2011-06,6,17.700000000000003,1,1,2.95,product_month
22808,2011-10,1,5.79,1,1,5.79,product_month
22808,2011-11,4,20.32,3,2,4.843333333333334,product_month
22808,2011-12,26,32.5,3,3,1.25,product_month
22809,2010-09,576,1583.2800000000002,36,34,3.1300000000000003,product_month
22809,2010-10,411,1231.7300000000002,71,62,3.184594594594595,product_month
22809,2010-11,357,1115.71,68,57,3.246666666666667,product_month
22809,2010-12,152,469.12000000000006,26,22,3.4209090909090913,product_month
22809,2011-05,6,17.700000000000003,1,1,2.95,product_month
22809,2011-07,7,20.650000000000002,2,2,2.95,product_month
22809,2011-08,116,313.40000000000003,10,10,2.91,product_month
22809,2011-09,187,565.6500000000001,27,24,3.4611111111111112,product_month
22809,2011-10,283,868.7300000000001,45,38,3.364468085106383,product_month
22809,2011-11,469,1439.1100000000001,76,54,3.5535897435897437,product_month
22809,2011-12,98,325.82,17,11,4.124736842105263,product_month
22810,2010-09,454,1250.3400000000001,31,28,3.26741935483871,product_month
22810,2010-10,297,902.7900000000001,59,54,3.137936507936508,product_month
22810,2010-11,507,1562.7700000000002,73,59,3.2636000000000003,product_month
22810,2010-12,297,925.0300000000001,38,28,3.6508955223880597,product_month
22810,2011-01,1,5.91,1,1,5.91,product_month
22810,2011-05,12,35.400000000000006,2,2,2.95,product_month
22810,2011-06,5,17.59,2,2,4.37,product_month
22810,2011-07,6,17.700000000000003,1,1,2.95,product_month
22810,2011-08,74,199.10000000000002,7,7,2.892857142857143,product_month
22810,2011-09,95,308.65000000000003,16,15,3.4825,product_month
22810,2011-10,199,663.73,33,28,3.5180000000000002,product_month
22810,2011-11,360,1188.3200000000002,62,41,3.7158064516129032,product_month
22810,2011-12,5,14.75,3,3,2.95,product_month
22811,2010-09,8,26.560000000000002,3,3,3.936666666666667,product_month
22811,2010-10,76,213.88000000000002,8,6,4.01,product_month
22811,2010-11,56,224.4,21,8,4.923333333333334,product_month
22811,2010-12,53,271.79,18,3,5.454615384615384,product_month
22811,2011-01,23,70.69,4,4,3.518,product_month
22811,2011-02,2,11.58,2,1,5.79,product_month
22811,2011-03,14,46.980000000000004,4,3,4.37,product_month
22811,2011-04,17,52.99000000000001,6,5,3.4233333333333333,product_month
22811,2011-05,6,17.700000000000003,1,1,2.95,product_month
22811,2011-06,25,67.38000000000001,4,3,2.705,product_month
22811,2011-07,45,112.66,18,5,2.568888888888889,product_month
22811,2011-08,98,250.70000000000002,2,2,2.75,product_month
22811,2011-09,106,282.82000000000005,5,5,4.006,product_month
22811,2011-10,156,428.16,10,5,4.574,product_month
22811,2011-11,195,551.73,19,12,3.9542105263157894,product_month
22811,2011-12,160,348.64,15,11,3.1439999999999997,product_month
22812,2010-09,846,1576.86,53,50,2.0955172413793104,product_month
22812,2010-10,1317,2536.5699999999997,114,97,2.244310344827586,product_month
22812,2010-11,998,3026.35,110,76,2.6041739130434784,product_month
22812,2010-12,408,1042.85,53,26,2.8560919540229883,product_month
22812,2011-01,2,8.42,2,1,4.21,product_month
22812,2011-06,49,97.72999999999999,2,2,3.04,product_month
22812,2011-07,14,29.479999999999997,3,3,2.6766666666666663,product_month
22812,2011-08,112,199.14999999999998,6,3,3.4916666666666667,product_month
22812,2011-09,627,1197.9099999999999,39,31,2.487142857142857,product_month
22812,2011-10,544,1060.5,46,36,2.546808510638298,product_month
22812,2011-11,136,397.65999999999997,33,14,3.3208823529411764,product_month
22812,2011-12,4,7.8,1,1,1.95,product_month
22813,2010-09,422,788.74,33,30,2.2070588235294117,product_month
22813,2010-10,679,1273.2299999999998,57,52,2.051311475409836,product_month
22813,2010-11,480,976.68,65,49,2.2286301369863013,product_month
22813,2010-12,323,691.4499999999999,35,20,2.9132142857142855,product_month
22813,2011-01,106,208.95999999999998,12,12,2.138333333333333,product_month
22813,2011-02,263,490.59,14,14,2.084285714285714,product_month
22813,2011-03,105,222.19,16,14,2.35875,product_month
22813,2011-04,252,435.97999999999996,12,12,2.106666666666667,product_month
22813,2011-05,121,273.01,15,11,2.5313333333333334,product_month
22813,2011-06,80,164.72,10,8,2.604,product_month
22813,2011-07,35,81.33,10,5,3.04,product_month
22813,2011-08,79,169.31,11,7,2.940909090909091,product_month
22813,2011-09,550,970.3799999999999,20,18,2.3259999999999996,product_month
22813,2011-10,235,466.96999999999997,20,18,2.386,product_month
22813,2011-11,244,503.67999999999995,31,17,2.9951612903225806,product_month
22813,2011-12,65,163.81,12,6,3.4033333333333338,product_month
22814,2010-09,86,39.13,12,8,0.5633333333333334,product_month
22814,2010-10,345,144.45,27,22,0.5133333333333333,product_month
22814,2010-11,168,75.72,21,12,0.5838095238095238,product_month
22814,2010-12,114,55.62,10,5,0.6206666666666667,product_month
22814,2011-01,131,59.65,20,11,0.631,product_month
22814,2011-02,177,73.71,13,9,0.562142857142857,product_month
22814,2011-03,189,74.43,12,5,0.6883333333333334,product_month
22814,2011-04,64,28.52,9,6,0.6022222222222222,product_month
22814,2011-05,209,81.19,11,8,0.5581818181818181,product_month
22814,2011-06,209,91.06,17,11,0.5164705882352941,product_month
22814,2011-07,260,109.61,30,8,0.43366666666666664,product_month
22814,2011-08,114,48.29,15,9,0.4473333333333333,product_month
22814,2011-09,135,56.7,27,7,0.42,product_month
22814,2011-10,169,70.98,29,11,0.42,product_month
22814,2011-11,190,79.8,31,8,0.42,product_month
22814,2011-12,223,85.02,11,4,0.4145454545454545,product_month
22815,2010-09,209,85.61,15,12,0.5306666666666666,product_month
22815,2010-10,344,153.08,31,24,0.5275,product_month
22815,2010-11,264,116.04,26,18,0.5523076923076923,product_month
22815,2010-12,200,87.44,11,8,0.5557894736842105,product_month
22815,2011-01,95,44.47,14,8,0.6278571428571428,product_month
22815,2011-02,208,89.60000000000001,18,10,0.6216666666666666,product_month
22815,2011-03,114,50.34,13,9,0.5776923076923077,product_month
22815,2011-04,131,59.53,13,8,0.6092307692307692,product_month
22815,2011-05,246,101.46000000000001,17,14,0.5129411764705881,product_month
22815,2011-06,155,67.15,12,5,0.5908333333333333,product_month
22815,2011-07,345,146.95,37,13,0.4532432432432432,product_month
22815,2011-08,266,108.63,23,13,0.4708695652173913,product_month
22815,2011-09,394,165.48,44,14,0.42,product_month
22815,2011-10,162,68.03999999999999,20,9,0.42000000000000004,product_month
22815,2011-11,290,121.8,35,10,0.42,product_month
22815,2011-12,109,45.78,11,3,0.42,product_month
22816,2010-09,644,262.98,35,26,0.4883333333333333,product_month
22816,2010-10,1038,431.15,59,48,0.48983050847457626,product_month
22816,2010-11,1211,575.12,76,47,0.5507792207792207,product_month
22816,2010-12,1185,548.83,43,24,0.5361643835616439,product_month
22816,2011-01,6,5.06,5,1,0.842,product_month
22816,2011-03,1,0.83,1,1,0.83,product_month
22816,2011-05,2,1.66,2,1,0.83,product_month
22816,2011-06,13,5.87,2,2,0.625,product_month
22816,2011-07,61,26.03,4,4,0.5225,product_month
22816,2011-08,24,10.08,2,2,0.42,product_month
22816,2011-09,594,248.44,34,28,0.44235294117647056,product_month
22816,2011-10,885,365.22,63,47,0.419047619047619,product_month
22816,2011-11,1494,618.84,88,59,0.4186666666666667,product_month
22816,2011-12,264,110.88,22,14,0.42,product_month
22817,2010-09,150,59.54,10,8,0.5,product_month
22817,2010-10,227,95.75,21,14,0.5809523809523809,product_month
22817,2010-11,388,169.84,34,24,0.5551428571428572,product_month
22817,2010-12,139,62.59,13,8,0.6229411764705882,product_month
22817,2011-01,425,183.3,42,12,0.47190476190476194,product_month
22817,2011-02,195,78.81,11,9,0.5263636363636364,product_month
22817,2011-03,225,93.87,22,14,0.585,product_month
22817,2011-04,140,62.08,14,10,0.5664285714285714,product_month
22817,2011-05,199,86.45,22,16,0.5318181818181817,product_month
22817,2011-06,214,88.84,17,9,0.5852941176470587,product_month
22817,2011-07,250,105.41,30,11,0.43366666666666664,product_month
22817,2011-08,109,47.01,16,8,0.49687499999999996,product_month
22817,2011-09,173,72.66,30,9,0.42,product_month
22817,2011-10,129,54.18,23,8,0.42,product_month
22817,2011-11,380,155.28,41,17,0.41853658536585364,product_month
22817,2011-12,76,31.92,9,2,0.42,product_month
22818,2010-09,462,191.87,25,23,0.43479999999999996,product_month
22818,2010-10,968,420.32,63,53,0.4882539682539682,product_month
22818,2010-11,1239,563.3100000000001,72,50,0.5284931506849315,product_month
22818,2010-12,728,350.48,31,18,0.5792592592592593,product_month
22818,2011-01,2,1.66,2,1,0.83,product_month
22818,2011-04,2,1.66,2,1,0.83,product_month
22818,2011-05,1,0.83,1,1,0.83,product_month
22818,2011-06,13,5.87,2,2,0.625,product_month
22818,2011-07,85,36.11,6,6,0.4883333333333333,product_month
22818,2011-08,108,45.36,6,6,0.42,product_month
22818,2011-09,638,268.15,34,27,0.4664705882352941,product_month
22818,2011-10,829,348.18,64,45,0.42,product_month
22818,2011-11,1400,583.68,79,54,0.4192592592592593,product_month
22818,2011-12,195,81.89999999999999,17,9,0.42,product_month
22819,2010-09,133,51.97,7,7,0.47285714285714286,product_month
22819,2010-10,380,158.72,27,22,0.5133333333333333,product_month
22819,2010-11,230,102.61999999999999,27,16,0.6111111111111112,product_month
22819,2010-12,130,59.260000000000005,7,5,0.5644444444444444,product_month
22819,2011-01,364,154.53,35,9,0.43542857142857144,product_month
22819,2011-02,206,87.94,16,10,0.595625,product_month
22819,2011-03,142,63.74,15,12,0.5293333333333333,product_month
22819,2011-04,77,34.39,8,6,0.57375,product_month
22819,2011-05,189,78.75,15,11,0.5526666666666666,product_month
22819,2011-06,167,72.19,16,10,0.5225,product_month
22819,2011-07,248,106.21,30,11,0.43366666666666664,product_month
22819,2011-08,155,67.56,22,12,0.4945454545454545,product_month
22819,2011-09,280,117.6,39,18,0.42,product_month
22819,2011-10,266,103.08,21,10,0.41714285714285715,product_month
22819,2011-11,337,141.54,36,12,0.42,product_month
22819,2011-12,75,31.5,10,5,0.42000000000000004,product_month
22820,2010-09,124,81.23,10,10,0.713,product_month
22820,2010-10,224,145.6,16,16,0.65,product_month
22820,2010-11,65,42.88,7,7,0.7400000000000001,product_month
22820,2010-12,228,148.2,3,3,0.65,product_month
22820,2011-01,82,53.300000000000004,4,4,0.65,product_month
22820,2011-02,60,39.0,3,3,0.65,product_month
22820,2011-03,51,34.95,6,5,0.85,product_month
22820,2011-04,43,27.950000000000003,4,4,0.65,product_month
22820,2011-05,26,16.900000000000002,3,3,0.65,product_month
22820,2011-06,135,76.25,10,9,0.604,product_month
22820,2011-07,174,85.96000000000001,25,5,0.4568,product_month
22820,2011-08,26,17.26,4,3,0.74,product_month
22820,2011-09,49,32.03,5,4,0.686,product_month
22820,2011-10,49,32.03,4,4,0.6950000000000001,product_month
22820,2011-11,16,10.760000000000002,4,3,0.74,product_month
22820,2011-12,13,8.63,2,2,0.74,product_month
22821,2010-09,123,81.84,11,9,0.8218181818181819,product_month
22821,2010-10,231,153.3,25,21,0.7759999999999999,product_month
22821,2010-11,135,89.64,11,10,0.7645454545454545,product_month
22821,2010-12,88,62.870000000000005,8,4,0.8075000000000001,product_month
22821,2011-01,48,31.200000000000003,4,4,0.65,product_month
22821,2011-02,49,32.45,5,5,0.77,product_month
22821,2011-03,74,49.300000000000004,7,6,0.8,product_month
22821,2011-04,52,36.2,7,5,0.9071428571428571,product_month
22821,2011-05,97,63.650000000000006,9,9,0.7166666666666667,product_month
22821,2011-06,128,69.45,9,5,0.7322222222222222,product_month
22821,2011-07,356,185.4,31,7,0.4793548387096774,product_month
22821,2011-08,28,18.560000000000002,5,4,0.722,product_month
22821,2011-09,102,67.38000000000001,12,9,0.725,product_month
22821,2011-10,65,45.31,12,5,0.77,product_month
22821,2011-11,106,72.5,20,11,0.749,product_month
22821,2011-12,29,21.55,10,2,0.7939999999999999,product_month
22822,2010-11,149,790.55,25,24,5.875925925925926,product_month
22822,2010-12,60,370.54,12,12,6.627,product_month
22822,2011-01,50,281.5,17,17,5.891176470588236,product_month
22822,2011-02,71,390.45,17,16,5.832352941176471,product_month
22822,2011-03,55,353.29,24,20,7.035,product_month
22822,2011-04,66,389.72,21,21,6.212380952380952,product_month
22822,2011-05,71,406.45000000000005,22,21,5.906521739130435,product_month
22822,2011-06,25,147.75,13,11,5.8730769230769235,product_month
22822,2011-07,16,108.22,7,6,7.8100000000000005,product_month
22822,2011-08,14,89.81,7,7,6.880000000000001,product_month
22822,2011-09,6,31.700000000000003,2,2,5.45,product_month
22822,2011-10,11,71.96000000000001,6,6,7.035,product_month
22822,2011-11,11,78.47,7,6,7.8100000000000005,product_month
22822,2011-12,3,24.36,3,3,8.12,product_month
22823,2010-10,3,345.0,2,2,117.5,product_month
22823,2010-11,5,565.0,3,3,115.0,product_month
22823,2010-12,1,125.0,1,1,125.0,product_month
22823,2011-01,7,770.0,2,2,110.0,product_month
22823,2011-02,1,125.0,1,1,125.0,product_month
22823,2011-03,1,125.0,1,1,125.0,product_month
22823,2011-04,1,125.0,1,1,125.0,product_month
22823,2011-05,2,220.0,1,1,110.0,product_month
22823,2011-06,1,125.0,1,1,125.0,product_month
22823,2011-08,3,345.0,2,2,117.5,product_month
22823,2011-09,3,345.0,2,2,117.5,product_month
22823,2011-11,4,440.0,1,1,110.0,product_month
22824,2010-11,6,215.70000000000002,5,5,35.95,product_month
22824,2010-12,4,143.8,2,2,35.95,product_month
22824,2011-01,3,107.85000000000001,3,3,35.95,product_month
22824,2011-02,4,143.8,4,4,35.95,product_month
22824,2011-03,11,371.45000000000005,5,5,34.75,product_month
22824,2011-04,6,215.70000000000002,5,5,35.95,product_month
22824,2011-05,8,287.6,6,6,35.95,product_month
22824,2011-06,7,248.65000000000003,7,7,35.52142857142858,product_month
22824,2011-07,2,71.9,2,2,35.95,product_month
22824,2011-08,5,179.75,5,5,35.95,product_month
22824,2011-09,5,167.75,2,2,34.45,product_month
22824,2011-10,1,35.95,1,1,35.95,product_month
22824,2011-11,1,35.95,1,1,35.95,product_month
22825,2010-10,10,79.5,3,3,7.95,product_month
22825,2010-11,17,135.15,7,7,7.95,product_month
22825,2010-12,8,71.78,4,3,9.313333333333333,product_month
22825,2011-01,3,23.85,1,1,7.95,product_month
22825,2011-02,3,23.85,2,2,7.95,product_month
22825,2011-03,9,79.39,2,2,11.87,product_month
22825,2011-04,9,71.55000000000001,3,3,7.95,product_month
22825,2011-05,12,95.4,6,6,7.95,product_month
