customer_id,signup_date,region,plan_type,acquisition_channel,age,account_tenure_days,avg_order_value,orders_last_90d,app_sessions_last_30d,support_tickets_90d,late_delivery_rate,avg_delivery_delay_hours,discount_ratio,product_variety_score,return_rate_90d,competitor_price_index,days_since_last_order,account_status_30d,delay_risk_band,discount_band
PC101250,2024-06-25,metro,basic,affiliate,54,189,83.35,12,16,0,0.352,28.99,0.285,66.7,0.03,0.939,17.1,0,watch,healthy
PC101251,2024-02-01,rural,premium,organic,23,334,28.51,11,10,0,0.188,23.21,0.376,65.2,0.08,0.932,39.8,1,watch,high
PC101252,2024-05-16,suburban,premium,social,29,229,51.58,10,11,1,0.101,16.49,0.193,54.1,0.018,1.159,29.6,0,low,healthy
PC101253,2024-05-19,rural,basic,social,44,226,68.95,8,10,1,0.088,10.05,0.177,71.0,0.022,1.141,27.9,0,low,healthy
PC101254,2023-01-01,metro,basic,paid_search,36,960,43.18,6,11,2,0.027,5.1,0.192,66.5,0.05,0.722,38.3,1,low,healthy
PC101255,2023-10-20,metro,plus,organic,33,438,52.16,8,16,2,0.124,10.64,0.173,55.4,0.131,1.011,11.6,0,low,healthy
PC101256,2024-09-02,rural,plus,organic,37,120,26.78,5,7,0,0.13,11.22,0.145,54.5,0.063,0.843,27.0,1,low,healthy
PC101257,2024-08-03,metro,basic,paid_search,18,150,44.66,6,8,0,0.426,43.34,0.107,76.2,0.018,1.097,29.5,0,high,healthy
PC101258,2024-06-28,suburban,basic,affiliate,45,186,64.27,7,13,1,0.063,11.08,0.271,38.8,0.251,1.005,27.2,0,low,healthy
PC101259,2024-02-18,suburban,plus,paid_search,47,317,42.24,5,5,1,0.11,9.53,0.094,44.3,0.037,1.137,29.2,0,low,low
PC101260,2024-03-13,rural,plus,referral,51,293,48.56,4,14,1,0.077,16.61,0.106,52.9,0.208,1.108,51.6,0,low,healthy
PC101261,2024-06-25,metro,basic,social,34,189,53.72,7,13,0,0.195,30.65,0.33,70.4,0.048,0.908,32.9,0,high,healthy
PC101262,2024-08-30,metro,plus,organic,51,123,42.78,14,15,1,0.505,22.13,0.191,58.6,0.095,1.027,30.1,0,watch,healthy
PC101263,2024-02-15,rural,plus,social,40,320,71.52,8,12,0,0.214,21.78,0.384,56.6,0.062,0.869,20.7,0,watch,high
PC101264,2024-11-01,suburban,basic,paid_search,22,60,99.94,8,8,0,0.104,24.35,0.18,63.9,0.015,1.14,46.2,0,watch,healthy
PC101265,2024-03-01,suburban,plus,organic,52,305,34.66,6,12,0,0.045,17.59,0.151,66.2,0.063,1.236,38.8,0,low,healthy
PC101266,2024-09-09,metro,basic,social,30,113,68.18,1,14,1,0.134,13.33,0.228,43.1,0.026,0.989,45.7,0,low,healthy
PC101267,2024-04-25,suburban,basic,paid_search,43,250,88.74,8,16,0,0.531,26.96,0.333,85.3,0.064,1.04,12.0,0,watch,healthy
PC101268,2024-01-31,metro,plus,paid_search,40,335,48.65,6,14,1,0.273,16.87,0.132,54.1,0.241,1.017,38.6,0,low,healthy
PC101269,2023-12-20,metro,basic,referral,18,377,31.6,5,9,0,0.341,18.35,0.264,83.7,0.004,0.986,22.8,0,watch,healthy
PC101270,2024-01-06,metro,plus,organic,52,360,43.49,10,10,1,0.35,32.16,0.204,36.1,0.034,1.137,12.7,0,high,healthy
PC101271,2024-09-08,metro,plus,paid_search,32,114,38.66,7,10,2,0.216,40.47,0.626,65.0,0.191,0.89,39.0,1,high,high
PC101272,2023-10-22,suburban,plus,social,24,436,106.39,6,12,1,0.138,16.84,0.16,28.7,0.026,1.042,35.5,0,low,healthy
PC101273,2024-01-25,rural,basic,organic,33,341,61.46,9,10,1,0.194,23.7,0.178,84.4,0.053,0.914,47.5,0,watch,healthy
PC101274,2024-04-01,metro,plus,referral,45,274,58.84,11,14,1,0.034,40.3,0.221,62.3,0.027,1.112,15.1,0,high,healthy
PC101275,2023-11-25,metro,basic,organic,37,402,65.43,8,14,1,0.383,25.5,0.227,87.7,0.081,0.814,33.1,0,watch,healthy
PC101276,2023-11-08,metro,basic,paid_search,53,419,18.27,7,12,1,0.38,19.43,0.15,92.2,0.085,1.053,13.4,0,watch,healthy
PC101277,2024-03-04,metro,plus,social,33,302,43.63,7,10,2,0.07,20.49,0.689,47.5,0.102,0.867,34.7,0,watch,high
PC101278,2024-01-25,metro,premium,organic,50,341,71.33,11,8,0,0.17,15.34,0.236,54.9,0.03,1.029,23.2,0,low,healthy
PC101279,2024-07-03,suburban,premium,organic,20,181,59.35,12,10,0,0.019,20.7,0.058,57.0,0.083,1.041,15.9,0,watch,low
PC101280,2024-04-23,suburban,basic,paid_search,67,252,80.32,13,11,1,0.044,3.83,0.315,97.5,0.185,1.065,16.8,0,low,healthy
PC101281,2024-08-20,rural,plus,paid_search,30,133,51.58,4,5,1,0.383,25.31,0.314,68.9,0.075,1.007,63.2,0,watch,healthy
PC101282,2024-11-03,suburban,basic,paid_search,27,58,35.66,12,11,1,0.1,4.93,0.131,76.6,0.03,0.919,21.2,1,low,healthy
PC101283,2023-10-07,suburban,basic,paid_search,39,451,122.0,13,15,0,0.292,12.93,0.219,66.9,0.057,1.167,8.5,0,low,healthy
PC101284,2024-03-17,rural,plus,organic,36,289,49.76,11,12,3,0.31,35.75,0.149,72.8,0.142,1.01,29.1,0,high,healthy
PC101285,2023-09-17,metro,plus,affiliate,31,471,70.08,5,10,0,0.279,19.92,0.253,95.9,0.087,1.066,32.5,0,watch,healthy
PC101286,2023-01-05,metro,basic,organic,38,726,82.68,3,12,0,0.004,27.27,0.397,59.5,0.111,0.98,35.3,0,watch,high
PC101287,2024-04-10,metro,plus,paid_search,37,265,66.29,6,8,0,0.32,26.75,0.203,78.8,0.017,1.1,38.0,0,watch,healthy
PC101288,2024-02-08,suburban,premium,affiliate,39,327,42.19,7,10,1,0.125,40.39,0.419,72.4,0.102,1.034,21.6,0,high,high
PC101289,2024-08-07,metro,basic,organic,45,146,53.1,9,14,1,0.135,27.77,0.575,81.0,0.106,0.877,13.7,0,watch,high
PC101290,2024-11-11,suburban,plus,paid_search,19,50,79.96,5,13,1,0.059,21.27,0.231,52.9,0.079,0.884,37.4,1,watch,healthy
PC101291,2024-06-03,metro,basic,organic,50,211,44.07,10,10,1,0.161,20.64,0.35,92.7,0.115,0.934,9.4,0,watch,healthy
PC101292,2024-01-09,rural,premium,organic,29,357,36.18,9,12,1,0.17,55.76,0.168,75.7,0.056,1.086,37.6,0,critical,healthy
PC101293,2023-08-22,metro,basic,paid_search,18,497,52.68,6,17,1,0.13,10.88,0.174,85.7,0.108,1.06,45.5,0,low,healthy
PC101294,2023-06-23,suburban,basic,paid_search,45,557,42.45,14,16,2,0.416,33.66,0.532,82.5,0.167,1.127,36.9,1,high,high
PC101295,2024-04-29,metro,plus,affiliate,44,246,60.07,5,9,0,0.113,18.68,0.122,89.2,0.018,0.961,34.5,0,watch,healthy
PC101296,2024-06-21,suburban,basic,social,50,193,53.1,6,11,0,0.045,22.67,0.345,84.1,0.016,0.959,27.0,0,watch,healthy
PC101297,2023-12-03,rural,premium,social,45,394,65.73,8,14,3,0.276,18.78,0.257,55.7,0.101,1.085,10.3,0,watch,healthy
PC101298,2024-01-26,metro,basic,organic,39,340,94.49,6,10,1,0.656,27.62,0.041,68.1,0.032,1.012,30.8,0,watch,low
PC101299,2024-04-03,metro,basic,organic,35,272,27.03,3,9,3,0.279,16.94,0.103,39.0,0.096,0.77,37.5,0,low,healthy
PC101300,2024-11-09,metro,plus,social,45,52,57.66,6,12,1,0.019,26.52,0.323,2.4,0.112,1.057,31.7,1,watch,healthy
PC101301,2024-01-09,metro,plus,affiliate,40,357,36.76,9,17,2,0.16,15.62,0.201,66.9,0.068,0.925,13.0,0,low,healthy
PC101302,2024-02-14,suburban,basic,organic,39,321,48.71,6,12,1,0.071,19.33,0.082,75.1,0.042,1.016,48.7,0,watch,low
PC101303,2024-10-21,suburban,basic,organic,19,71,60.0,9,13,0,0.027,22.53,0.145,74.4,0.111,0.937,27.1,0,watch,healthy
PC101304,2023-12-11,suburban,premium,paid_search,42,386,103.83,6,12,0,0.258,12.95,0.36,82.8,0.029,0.804,26.1,0,low,high
PC101305,2023-12-03,suburban,plus,organic,35,394,59.38,6,17,0,0.113,41.35,0.136,52.4,0.014,0.77,35.3,0,high,healthy
PC101306,2023-12-18,rural,plus,organic,43,379,50.36,5,10,1,0.126,13.69,0.172,79.4,0.037,0.915,18.4,1,low,healthy
PC101307,2023-02-23,metro,basic,social,38,677,44.12,9,12,0,0.049,4.55,0.245,65.2,0.008,0.943,19.2,0,low,healthy
PC101308,2024-07-24,metro,basic,paid_search,42,160,43.42,9,7,0,0.032,33.07,0.123,66.1,0.13,0.917,35.5,0,high,healthy
PC101309,2024-07-16,metro,basic,organic,50,168,31.97,8,16,0,0.52,29.48,0.094,77.8,0.038,0.886,49.4,1,watch,low
PC101310,2024-10-17,metro,basic,referral,43,75,74.07,5,9,1,0.081,14.85,0.314,67.0,0.108,0.912,25.9,0,low,healthy
PC101311,2024-02-28,rural,plus,organic,31,307,71.27,8,15,0,0.161,34.32,0.096,65.3,0.184,1.149,22.6,0,high,low
PC101312,2023-09-12,metro,plus,organic,32,476,37.63,9,8,0,0.482,26.15,0.277,85.8,0.034,0.929,15.8,0,watch,healthy
PC101313,2023-06-19,rural,premium,organic,47,561,110.23,8,7,0,0.419,37.11,0.198,68.0,0.037,1.091,10.5,0,high,healthy
PC101314,2024-09-27,metro,basic,referral,47,95,38.92,7,13,1,0.182,14.95,0.226,54.4,0.023,1.125,31.0,0,low,healthy
PC101315,2024-07-05,suburban,plus,paid_search,32,179,33.69,10,13,0,0.048,6.0,0.068,80.2,0.033,0.951,11.3,0,low,low
PC101316,2023-04-19,metro,basic,paid_search,33,622,109.52,8,11,3,0.163,15.55,0.444,31.3,0.228,1.036,24.6,1,low,high
PC101317,2023-11-05,metro,basic,referral,36,422,31.1,6,15,1,0.078,24.21,0.402,49.2,0.107,1.085,29.7,0,watch,high
PC101318,2024-08-09,metro,basic,social,35,144,89.07,13,14,0,0.047,29.08,0.211,90.7,0.048,0.922,3.1,0,watch,healthy
PC101319,2024-05-04,rural,basic,social,39,241,42.46,9,10,1,0.177,30.43,0.169,49.1,0.134,0.997,11.4,0,high,healthy
PC101320,2024-06-12,rural,plus,organic,23,202,85.34,4,13,0,0.13,18.05,0.46,31.9,0.169,0.842,50.6,1,watch,high
PC101321,2024-02-25,suburban,basic,referral,28,310,102.57,7,10,1,0.191,24.77,0.2,68.0,0.033,1.032,71.9,0,watch,healthy
PC101322,2024-07-09,metro,basic,paid_search,26,175,65.71,9,15,2,0.119,10.35,0.303,29.0,0.099,0.911,26.4,0,low,healthy
PC101323,2023-12-25,suburban,basic,organic,61,372,114.0,8,10,1,0.172,24.96,0.179,45.8,0.051,0.819,15.8,0,watch,healthy
PC101324,2024-08-28,metro,plus,organic,42,125,95.86,10,14,0,0.297,27.42,0.177,64.7,0.038,1.13,28.5,0,watch,healthy
PC101325,2023-11-27,metro,plus,paid_search,34,400,118.13,11,19,3,0.155,11.9,0.145,57.2,0.169,0.906,16.0,0,low,healthy
PC101326,2024-05-27,metro,basic,organic,19,218,53.11,7,11,4,0.312,19.29,0.092,53.9,0.144,1.061,38.2,0,watch,low
PC101327,2024-08-09,metro,premium,paid_search,27,144,84.04,9,12,1,0.178,21.81,0.21,49.1,0.023,1.215,26.0,0,watch,healthy
PC101328,2023-10-15,rural,basic,social,30,443,25.18,7,14,1,0.316,41.75,0.196,59.0,0.058,0.873,34.3,0,high,healthy
PC101329,2024-08-16,metro,basic,referral,35,137,59.96,8,8,0,0.164,19.05,0.318,61.2,0.299,0.983,44.1,0,watch,healthy
PC101330,2024-09-18,rural,basic,social,48,104,35.32,8,12,3,0.218,20.93,0.24,45.2,0.065,0.949,23.5,0,watch,healthy
PC101331,2024-08-02,metro,plus,referral,37,151,28.24,6,9,2,0.101,20.45,0.145,77.4,0.066,1.085,30.0,0,watch,healthy
PC101332,2024-05-19,metro,basic,social,37,226,52.37,6,10,0,0.128,12.12,0.306,33.0,0.041,0.916,27.1,0,low,healthy
PC101333,2024-04-09,metro,basic,social,19,266,40.67,8,13,2,0.158,22.2,0.117,45.7,0.08,1.004,28.6,0,watch,healthy
PC101334,2023-11-17,rural,basic,social,49,410,38.67,7,7,0,0.091,32.32,0.301,45.5,0.08,0.945,17.4,1,high,healthy
PC101335,2024-10-03,metro,basic,referral,18,89,33.4,9,9,0,0.282,20.73,0.287,38.8,0.01,1.301,16.4,0,watch,healthy
PC101336,2024-08-31,rural,plus,affiliate,42,122,51.56,8,12,1,0.089,9.21,0.378,100.0,0.129,0.955,15.4,0,low,high
PC101337,2024-01-12,rural,plus,affiliate,34,354,62.21,4,13,0,0.291,40.42,0.286,97.0,0.105,0.824,37.8,0,high,healthy
PC101338,2023-08-19,suburban,plus,paid_search,40,500,56.81,6,7,1,0.088,16.18,0.305,66.4,0.141,0.876,40.8,0,low,healthy
PC101339,2024-01-17,suburban,basic,affiliate,32,349,48.15,6,12,0,0.276,19.73,0.47,74.4,0.043,1.029,22.0,0,watch,high
PC101340,2024-04-29,metro,premium,organic,43,246,33.26,9,10,0,0.177,16.84,0.394,67.7,0.067,0.976,27.4,0,low,high
PC101341,2024-07-26,metro,plus,social,43,158,22.84,6,6,1,0.351,25.79,0.125,30.2,0.113,0.68,26.9,0,watch,healthy
PC101342,2024-03-30,metro,plus,affiliate,37,276,58.7,8,14,0,0.333,18.06,0.265,87.8,0.035,1.095,59.2,0,watch,healthy
PC101343,2024-06-18,suburban,premium,referral,39,196,52.26,7,11,1,0.313,31.65,0.07,59.1,0.034,0.913,30.2,0,high,low
PC101344,2024-04-23,metro,plus,paid_search,43,252,19.67,10,11,0,0.186,9.43,0.426,97.4,0.063,1.019,9.9,0,low,high
PC101345,2024-05-20,metro,basic,organic,32,225,17.54,8,7,1,0.221,12.77,0.052,45.1,0.022,1.108,43.2,0,low,low
PC101346,2024-07-18,suburban,plus,referral,35,166,66.55,7,11,1,0.199,19.55,0.123,71.7,0.088,1.181,37.9,0,watch,healthy
PC101347,2023-08-19,metro,plus,social,32,500,52.02,4,6,0,0.258,19.62,0.088,57.4,0.177,0.878,23.7,0,watch,low
PC101348,2024-05-31,metro,premium,organic,31,214,45.64,9,7,2,0.125,8.94,0.086,78.7,0.127,0.885,17.1,1,low,low
PC101349,2024-11-22,suburban,basic,organic,60,39,47.54,9,8,0,0.207,18.72,0.257,72.9,0.117,0.936,46.5,0,watch,healthy
PC101350,2024-10-15,metro,basic,paid_search,45,77,42.84,6,11,0,0.012,14.87,0.246,44.0,0.035,1.206,25.2,0,low,healthy
PC101351,2023-01-01,metro,plus,organic,38,760,37.43,3,11,1,0.313,15.47,0.088,27.7,0.026,0.871,49.7,0,low,low
PC101352,2024-07-12,metro,basic,paid_search,35,172,37.13,10,16,1,0.13,11.65,0.226,80.5,0.138,1.041,10.5,0,low,healthy
PC101353,2024-03-16,metro,premium,paid_search,33,290,37.95,8,9,0,0.008,8.32,0.114,46.3,0.073,1.001,11.9,0,low,healthy
PC101354,2024-05-22,metro,basic,social,35,223,99.67,3,12,0,0.062,15.56,0.229,75.6,0.027,1.098,30.8,0,low,healthy
PC101355,2024-10-03,metro,basic,paid_search,38,89,63.92,10,10,0,0.318,45.39,0.094,87.0,0.029,0.77,43.5,1,high,low
PC101356,2023-05-13,metro,premium,referral,24,598,92.62,13,10,2,0.096,7.89,0.221,100.0,0.107,0.962,8.5,0,low,healthy
PC101357,2023-10-11,suburban,plus,social,27,447,105.67,8,10,0,0.187,31.55,0.272,62.0,0.145,1.001,50.0,0,high,healthy
PC101358,2024-08-08,metro,plus,affiliate,37,145,41.39,13,14,0,0.068,19.7,0.318,75.9,0.04,0.947,13.9,0,watch,healthy
PC101359,2024-03-24,suburban,premium,referral,36,282,73.43,7,15,4,0.235,31.29,0.294,42.7,0.114,0.706,53.0,1,high,healthy
PC101360,2024-08-18,rural,plus,social,54,135,41.08,7,10,1,0.34,26.59,0.397,58.4,0.111,0.914,21.0,0,watch,high
PC101361,2023-10-05,metro,plus,organic,50,453,49.12,7,9,1,0.18,27.27,0.208,88.4,0.134,1.086,47.1,0,watch,healthy
PC101362,2024-08-25,suburban,plus,referral,43,128,46.45,5,14,1,0.121,11.14,0.287,43.8,0.027,0.897,25.3,0,low,healthy
PC101363,2024-07-18,suburban,plus,affiliate,38,166,50.72,8,9,1,0.096,10.26,0.4,73.9,0.077,1.097,16.6,1,low,high
PC101364,2024-05-01,metro,plus,organic,32,244,48.36,6,12,2,0.077,10.91,0.191,41.5,0.09,1.011,56.6,0,low,healthy
PC101365,2024-08-04,suburban,basic,paid_search,38,149,70.41,9,9,1,0.051,6.33,0.35,42.1,0.098,0.869,11.4,1,low,healthy
PC101366,2024-07-23,metro,basic,social,41,161,32.49,5,13,2,0.072,5.6,0.125,30.5,0.067,0.884,57.6,0,low,healthy
PC101367,2024-04-28,metro,basic,referral,36,247,84.91,6,12,0,0.262,13.72,0.289,75.5,0.047,1.009,46.4,0,low,healthy
PC101368,2023-02-11,metro,basic,affiliate,30,689,30.55,8,10,0,0.063,8.14,0.336,78.1,0.023,1.083,21.5,0,low,healthy
PC101369,2024-05-18,metro,premium,organic,38,227,51.6,8,12,1,0.111,5.9,0.288,76.6,0.065,0.969,36.1,0,low,healthy
PC101370,2023-12-29,suburban,premium,organic,36,368,45.89,4,7,1,0.142,24.85,0.094,56.5,0.032,1.065,60.4,0,watch,low
PC101371,2024-05-30,suburban,basic,paid_search,21,215,56.03,10,12,0,0.162,11.65,0.087,77.6,0.132,0.882,0.7,0,low,low
PC101372,2024-04-25,rural,basic,organic,49,250,32.24,10,16,0,0.373,23.9,0.04,55.9,0.003,0.803,15.3,1,watch,low
PC101373,2024-09-16,rural,plus,paid_search,23,106,46.3,9,13,1,0.274,33.01,0.2,61.4,0.127,1.127,24.4,0,high,healthy
PC101374,2023-02-06,metro,premium,paid_search,45,694,44.42,2,6,1,0.047,24.53,0.443,47.4,0.175,0.873,32.2,0,watch,high
PC101375,2024-03-03,metro,basic,referral,40,303,35.22,8,12,3,0.206,18.73,0.166,54.3,0.189,1.063,37.9,0,watch,healthy
PC101376,2023-08-19,metro,premium,paid_search,39,500,48.7,9,19,0,0.113,20.0,0.151,59.8,0.056,0.971,45.3,0,watch,healthy
PC101377,2024-04-12,rural,basic,social,30,263,39.99,5,13,1,0.264,22.77,0.209,94.7,0.1,1.077,48.2,0,watch,healthy
PC101378,2023-07-14,metro,basic,referral,32,536,40.51,7,10,1,0.047,5.61,0.45,56.7,0.034,0.952,36.8,0,low,high
PC101379,2024-05-15,metro,basic,referral,41,230,99.32,6,10,2,0.141,24.28,0.231,88.4,0.07,1.094,19.8,1,watch,healthy
PC101380,2024-05-15,metro,basic,organic,52,230,42.76,8,15,0,0.354,23.76,0.122,61.5,0.069,1.082,34.6,0,watch,healthy
PC101381,2024-07-24,rural,premium,affiliate,35,160,46.75,7,11,0,0.44,34.1,0.719,61.7,0.077,0.965,15.1,0,high,high
PC101382,2024-07-07,metro,plus,social,47,177,55.23,8,12,2,0.044,16.14,0.154,39.1,0.151,1.236,16.4,0,low,healthy
PC101383,2024-08-06,suburban,premium,organic,35,147,34.59,9,11,1,0.19,14.07,0.257,87.0,0.064,1.16,20.6,0,low,healthy
PC101384,2023-10-25,suburban,premium,referral,49,433,79.5,11,10,0,0.348,25.62,0.314,99.6,0.024,1.142,29.5,0,watch,healthy
PC101385,2023-12-03,metro,basic,affiliate,47,394,57.07,8,14,2,0.042,2.37,0.23,36.6,0.08,1.104,15.2,1,low,healthy
PC101386,2024-10-09,metro,basic,paid_search,44,83,62.53,8,10,1,0.02,27.81,0.25,48.5,0.041,1.236,42.8,0,watch,healthy
PC101387,2024-12-01,metro,basic,organic,53,30,71.21,8,11,0,0.269,44.67,0.096,38.1,0.035,1.118,14.1,1,high,low
PC101388,2024-08-12,suburban,plus,paid_search,39,141,41.29,3,9,1,0.042,12.93,0.225,16.3,0.021,1.302,31.1,0,low,healthy
PC101389,2024-08-12,rural,basic,referral,48,141,43.79,7,15,3,0.288,28.2,0.085,56.1,0.058,0.998,44.9,1,watch,low
PC101390,2024-04-03,metro,plus,organic,34,272,117.88,6,8,0,0.459,48.94,0.128,61.0,0.006,1.052,25.3,0,critical,healthy
PC101391,2024-07-04,metro,premium,referral,50,180,42.95,13,9,2,0.051,4.97,0.335,81.9,0.084,0.942,11.5,0,low,healthy
PC101392,2024-03-04,rural,basic,social,41,302,81.16,8,19,2,0.273,22.08,0.149,60.5,0.112,0.829,16.9,0,watch,healthy
PC101393,2024-02-04,rural,basic,social,42,331,41.42,9,20,0,0.138,46.85,0.139,79.3,0.057,0.992,45.7,0,high,healthy
PC101394,2024-05-17,metro,plus,paid_search,45,228,54.13,5,10,1,0.155,8.29,0.177,53.7,0.068,0.932,41.2,0,low,healthy
PC101395,2024-03-17,metro,plus,affiliate,55,289,52.91,7,11,0,0.23,15.75,0.292,66.7,0.004,1.162,45.1,1,low,healthy
PC101396,2024-11-11,metro,basic,social,30,50,85.87,4,12,0,0.185,10.71,0.152,29.9,0.037,1.059,30.4,0,low,healthy
PC101397,2024-05-07,metro,plus,organic,18,238,30.31,10,14,0,0.108,14.71,0.054,72.3,0.115,0.945,14.4,0,low,low
PC101398,2023-07-26,rural,basic,referral,39,524,91.14,8,10,1,0.144,39.68,0.207,70.5,0.071,0.879,22.6,1,high,healthy
PC101399,2023-10-23,metro,basic,organic,43,435,39.91,8,10,0,0.202,12.6,0.085,88.8,0.045,1.065,39.0,0,low,low
PC101400,2024-08-06,suburban,plus,social,21,147,36.79,6,9,2,0.077,26.17,0.663,31.3,0.055,1.059,35.6,0,watch,high
PC101401,2024-05-11,metro,basic,referral,32,234,46.03,15,20,0,0.001,9.63,0.081,92.9,0.049,0.841,26.7,0,low,low
PC101402,2024-07-16,metro,basic,referral,18,168,88.93,6,8,0,0.151,6.59,0.304,62.9,0.153,1.055,47.9,0,low,healthy
PC101403,2024-08-29,rural,plus,organic,43,124,57.8,7,6,2,0.247,31.17,0.113,53.7,0.048,1.076,19.3,0,high,healthy
PC101404,2024-06-13,suburban,basic,social,42,201,71.63,3,5,0,0.406,17.73,0.231,47.5,0.028,0.993,35.8,0,low,healthy
PC101405,2024-04-06,metro,plus,referral,19,269,89.63,4,14,2,0.048,38.28,0.195,95.6,0.257,0.907,38.0,0,high,healthy
PC101406,2024-07-01,rural,basic,paid_search,32,183,71.39,4,2,1,0.084,14.51,0.254,55.3,0.025,0.766,45.9,0,low,healthy
PC101407,2023-08-25,metro,premium,affiliate,36,494,52.15,9,10,0,0.258,20.42,0.428,30.6,0.071,0.892,64.0,0,watch,high
PC101408,2024-01-20,metro,plus,paid_search,37,346,52.13,9,14,2,0.164,19.45,0.312,63.4,0.144,0.857,25.6,0,watch,healthy
PC101409,2024-09-01,metro,basic,paid_search,41,121,48.04,5,18,0,0.026,11.61,0.068,59.5,0.109,0.832,40.7,0,low,low
PC101410,2024-07-31,metro,premium,social,31,153,67.69,7,11,2,0.177,12.29,0.161,64.4,0.227,1.257,20.9,0,low,healthy
PC101411,2024-07-31,suburban,basic,paid_search,30,153,26.88,10,9,0,0.035,9.64,0.221,88.6,0.09,1.157,14.3,0,low,healthy
PC101412,2024-10-18,metro,basic,organic,53,74,36.11,4,12,2,0.061,5.63,0.372,52.1,0.439,0.973,27.5,0,low,high
PC101413,2024-03-25,metro,plus,paid_search,23,281,46.78,2,12,0,0.291,30.21,0.172,80.1,0.173,0.849,40.1,0,high,healthy
PC101414,2024-10-18,metro,plus,affiliate,49,74,55.63,7,7,3,0.185,7.87,0.417,64.3,0.104,0.878,40.7,0,low,high
PC101415,2024-09-11,metro,basic,referral,51,111,52.37,8,13,0,0.061,9.77,0.16,33.8,0.187,1.0,57.8,0,low,healthy
PC101416,2023-03-23,suburban,plus,paid_search,31,649,61.13,7,13,2,0.052,6.74,0.061,51.9,0.082,1.058,32.9,0,low,low
PC101417,2023-09-04,metro,plus,social,31,484,30.29,6,8,0,0.199,20.07,0.598,51.0,0.101,0.919,55.3,0,watch,high
PC101418,2024-11-15,suburban,basic,organic,53,46,86.34,9,9,0,0.178,14.46,0.142,50.2,0.033,0.916,9.8,0,low,healthy
PC101419,2024-05-28,metro,plus,paid_search,34,217,48.66,9,10,0,0.246,21.41,0.392,96.8,0.036,1.018,19.6,0,watch,high
PC101420,2024-11-15,metro,basic,paid_search,40,46,79.7,11,12,1,0.105,14.45,0.432,99.6,0.048,1.035,21.9,0,low,high
PC101421,2024-07-30,suburban,premium,organic,44,154,30.32,7,8,0,0.197,8.97,0.447,88.7,0.022,0.754,33.7,0,low,high
PC101422,2024-11-06,suburban,basic,paid_search,54,55,68.51,9,12,0,0.143,15.61,0.304,82.8,0.036,0.991,52.6,0,low,healthy
PC101423,2023-12-15,metro,basic,affiliate,45,382,42.6,10,11,1,0.194,43.98,0.207,68.6,0.191,0.841,12.4,0,high,healthy
PC101424,2024-07-05,suburban,premium,referral,36,179,46.43,14,13,3,0.212,20.81,0.134,55.7,0.159,1.021,21.6,1,watch,healthy
PC101425,2024-11-30,rural,plus,social,33,31,94.35,6,9,1,0.1,12.73,0.348,37.0,0.037,1.103,36.4,0,low,healthy
PC101426,2023-10-16,rural,basic,paid_search,21,442,27.31,6,7,0,0.066,11.62,0.384,71.9,0.018,1.079,68.8,0,low,high
PC101427,2024-06-03,suburban,basic,organic,53,211,90.27,6,14,0,0.192,14.17,0.22,60.9,0.071,0.982,36.1,0,low,healthy
PC101428,2024-10-02,suburban,basic,social,29,90,46.61,5,4,0,0.195,33.86,0.298,55.9,0.012,1.067,43.5,0,high,healthy
PC101429,2023-12-01,suburban,basic,organic,53,396,40.63,9,14,1,0.274,45.69,0.261,73.4,0.134,0.87,21.4,0,high,healthy
PC101430,2023-01-01,metro,basic,referral,45,817,43.41,7,9,0,0.086,6.16,0.314,56.6,0.244,1.052,29.0,0,low,healthy
PC101431,2024-03-12,metro,basic,affiliate,49,294,72.71,6,9,0,0.284,28.12,0.204,45.3,0.411,1.161,46.1,0,watch,healthy
PC101432,2023-06-17,metro,basic,social,45,563,167.86,7,9,0,0.27,18.8,0.195,91.2,0.128,1.143,21.0,0,watch,healthy
PC101433,2024-01-13,metro,basic,referral,33,353,40.53,10,12,0,0.027,8.64,0.061,44.6,0.014,1.099,28.6,0,low,low
PC101434,2024-06-21,suburban,plus,paid_search,53,193,55.97,7,11,2,0.082,14.55,0.212,83.7,0.056,0.978,36.8,0,low,healthy
PC101435,2024-10-06,metro,plus,organic,57,86,80.79,7,5,1,0.303,26.3,0.238,70.5,0.071,1.156,46.6,0,watch,healthy
PC101436,2024-10-12,suburban,plus,referral,50,80,53.53,8,11,1,0.093,12.07,0.228,82.6,0.108,0.984,48.2,1,low,healthy
PC101437,2024-06-16,metro,basic,paid_search,30,198,68.8,8,15,2,0.087,16.99,0.356,45.8,0.051,1.235,10.9,0,low,high
PC101438,2023-03-25,metro,basic,organic,38,647,40.93,8,14,0,0.035,28.16,0.059,51.7,0.027,1.108,51.8,0,watch,low
PC101439,2024-01-10,metro,plus,paid_search,40,356,64.2,8,9,0,0.078,13.47,0.212,47.3,0.154,0.826,17.1,0,low,healthy
PC101440,2023-01-01,suburban,basic,paid_search,44,732,37.81,10,12,0,0.271,18.92,0.076,48.4,0.023,1.036,37.2,0,watch,low
PC101441,2024-07-30,metro,basic,affiliate,50,154,55.58,8,11,0,0.139,14.76,0.294,45.6,0.111,1.072,33.6,0,low,healthy
PC101442,2024-04-03,suburban,basic,social,56,272,38.15,6,8,0,0.072,24.82,0.322,57.6,0.045,1.026,20.7,0,watch,healthy
